# Black Hole
# 1:iter 2:time 3:x 4:y 5:z 6:vx 7:vy 8:vz
140 8.75 -0.3147854424001483853 9.090429715996124926 4.089129656884602643e-10 -0.02456820652372572467 0.002616758589277587942 3.201404188202299185e-11
141 8.8125 -0.3163313241141956222 9.090592338328065125 4.108875857868276509e-10 -0.02473410742475564902 0.002601957311054017407 3.159392157387835969e-11
142 8.875 -0.317887495229099093 9.090754022027972781 4.128361959188131994e-10 -0.02489873783845586094 0.002586939198522866887 3.117776211176870553e-11
143 8.9375 -0.3194538771179298853 9.090914753705812146 4.147590785382866675e-10 -0.02506211022129291657 0.002571706845435719688 3.076612191157556676e-11
144 9 -0.3210303919128223993 9.091074520116229962 4.166565478685563315e-10 -0.02522423671828008876 0.002556262566682677463 3.035950928431478489e-11
145 9.0625 -0.322616962485688219 9.091233308131023705 4.185289360746564698e-10 -0.02538512916585314652 0.002540608236693646643 2.995821129760191675e-11
146 9.125 -0.3242135124313914596 9.091391104703014037 4.203765723857127285e-10 -0.02554479913125194679 0.00252474515183695675 2.956218097690047544e-11
147 9.1875 -0.3258199660465922465 9.09154789682527209 4.221997610599083597e-10 -0.02570325784321267695 0.002508673956125601328 2.91710187871303116e-11
148 9.25 -0.3274362483013989467 9.091703671482157745 4.239987645048452012e-10 -0.02586051607690698431 0.002492394510181030441 2.878405511898939916e-11
149 9.3125 -0.3290622848405879708 9.091858415592863452 4.257737918053329029e-10 -0.02601658462702433408 0.002475905771290589155 2.840043680780330875e-11
150 9.375 -0.3306980019836746609 9.092012115966520369 4.275249966633794667e-10 -0.02617147428938746898 0.002459205978521890584 2.80192777287447012e-11
151 9.4375 -0.3323433267252283718 9.092164759283463127 4.292524765441686746e-10 -0.02632519586485966567 0.002442293071083811041 2.763967809262760671e-11
152 9.5 -0.3339981867303974394 9.0923163321018734 4.309562770480981423e-10 -0.02647776008270495349 0.002425165094555862665 2.726080806287118976e-11
153 9.5625 -0.3356625103231093976 9.092466820885237055 4.326363980590369335e-10 -0.02662917748339129267 0.002407820533817532898 2.688193617502096292e-11
154 9.625 -0.337336226468478495 9.092616212044575263 4.342928102585291099e-10 -0.02677945832590559322 0.002390258549399736348 2.650259519187475129e-11
155 9.6875 -0.3390192647526719671 9.092764491989939302 4.359254854291364536e-10 -0.02692861254709580029 0.002372479125830786583 2.612280272971786752e-11
156 9.75 -0.3407115553626463567 9.092911647186500801 4.375344430294721862e-10 -0.02707664975959051326 0.002354483144976372583 2.574332160537180251e-11
157 9.8125 -0.3424130290662453779 9.093057664210695279 4.391198099282622039e-10 -0.02722357925758400743 0.00233627238711231781 2.536587038064051254e-11
158 9.875 -0.3441236171919199172 9.093202529801454048 4.406818760042863926e-10 -0.0273694100107924887 0.00231784945213142201 2.499305721638732978e-11
159 9.9375 -0.3458432516091215492 9.093346230894130855 4.422211328027499945e-10 -0.02751415067522606367 0.002299217482826555747 2.462810877541760772e-11
160 10 -0.347571864706262168 9.093488754636402049 4.437382685513168792e-10 -0.02765780955424989446 0.002280379876335376574 2.427417197706983781e-11
161 10.0625 -0.3493093893663273275 9.093630088386332133 4.452341143533422511e-10 -0.02780039456104243037 0.002261339998879210479 2.393353283240583983e-11
162 10.125 -0.3510557589457634076 9.093770219689824685 4.467095441920476566e-10 -0.02794191327097718738 0.002242100855872863809 2.360687741928675338e-11
163 10.1875 -0.3528109072613688224 9.093909136231879131 4.481653447327731087e-10 -0.02808237304968648831 0.002222664672875661503 2.329280865160691023e-11
164 10.25 -0.354574768588683864 9.094046825760258912 4.496020895421821897e-10 -0.02822178123704028804 0.002203032454078368389 2.298791695054562004e-11
165 10.3125 -0.3563472776719966428 9.094183275986893022 4.510200489775839025e-10 -0.02836014533300446408 0.00218320362615018063 2.268735096642762804e-11
166 10.375 -0.358128369744733388 9.094318474478757963 4.524191614849370126e-10 -0.02849747316378820755 0.002163175869839628965 2.238580011764940596e-11
167 10.4375 -0.359917980559009143 9.094452408552569977 4.537990770780169641e-10 -0.02863377302841173949 0.00214294518098633556 2.20786494892793858e-11
168 10.5 -0.3617160464231394812 9.0945850651857576 4.551592616853536351e-10 -0.02876905382608532097 0.002122506130990975143 2.176295371738713937e-11
169 10.5625 -0.3635225042450648814 9.094716430951621078 4.564991371846366258e-10 -0.02890332515080660733 0.002101852253825823181 2.143800798852820317e-11
170 10.625 -0.3653372915781196162 9.09484649198179973 4.578182209612504683e-10 -0.02903659732887552136 0.002080976482847961273 2.110534042582142555e-11
171 10.6875 -0.3671603466642763824 9.094975233955674199 4.591162348235271084e-10 -0.02916888137850840237 0.002059871581988612695 2.07682217964261217e-11
172 10.75 -0.3689916084696691079 9.095102642114479607 4.603931612021015834e-10 -0.0293001888862833397 0.002038530540885012763 2.043082205719131311e-11
173 10.8125 -0.3708310167079676978 9.095228701296868223 4.616492415711817303e-10 -0.02943053181277745234 0.002016946918213982642 2.00972859052820304e-11
174 10.875 -0.3726785118486520276 9.095353395991898182 4.628849250314498995e-10 -0.02955992225094922904 0.001995115120491288384 1.977093536429101719e-11
175 10.9375 -0.3745340351088722874 9.09547671040449579 4.641007882150761564e-10 -0.02968837216352406688 0.001973030601564645069 1.945381093801991656e-11
176 11 -0.3763975284290348999 9.095598628527506335 4.65297445018375433e-10 -0.02981589312260165062 0.001950689968156643422 1.914650885278830863e-11
177 11.0625 -0.3782689346046296253 9.09571913507121721 4.664754541104433982e-10 -0.02994249880951558793 0.001928104699380654881 1.88481454730873561e-11
178 11.125 -0.3801481977658007216 9.095838214506242636 4.676352834868931372e-10 -0.0300682105787372124 0.001905270960402495519 1.855727002319520354e-11
179 11.1875 -0.3820352626395086548 9.095955851061360065 4.687772735299252768e-10 -0.03019303797932669162 0.001882184881869734426 1.827184068851411395e-11
180 11.25 -0.383930074402704602 9.096072028990386471 4.699016211506891718e-10 -0.03031698821113525469 0.001858846864424462501 1.798956193222293368e-11
